5.224092481810417077e+00 5.012592400781795021e+00 1.000000000000000000e+00
-6.627542437883162663e+00 5.048084946661382411e+00 2.000000000000000000e+00
5.199059695573470030e+00 4.399783122841204985e+00 1.000000000000000000e+00
-1.923609647811225232e-01 3.015473423336124670e-01 0.000000000000000000e+00
4.018491348952048625e+00 5.462103474263270364e+00 1.000000000000000000e+00
6.752820468792383735e-02 -1.424748186213456780e+00 0.000000000000000000e+00
-4.634176928124622563e-01 -4.657297535702568658e-01 0.000000000000000000e+00
5.899599875433250595e+00 5.307299520876608945e+00 1.000000000000000000e+00
3.622330632042908949e+00 4.062174960084877107e+00 1.000000000000000000e+00
-5.646572884242527124e+00 3.918451996385604819e+00 2.000000000000000000e+00
4.073069528421917163e+00 4.940474643938199684e+00 1.000000000000000000e+00
5.950423838186050141e+00 4.423096344337596797e+00 1.000000000000000000e+00
3.286865470909122067e+00 6.353872374165413284e+00 1.000000000000000000e+00
-2.234627853258508434e-01 7.140004940920918752e-01 0.000000000000000000e+00
-3.921081531321576330e-01 -1.463514948132118576e+00 0.000000000000000000e+00
-6.800247215784908095e-01 2.322536971610035528e-01 0.000000000000000000e+00
4.528068134210566420e+00 6.088950596967366735e+00 1.000000000000000000e+00
4.281555778747564212e+00 4.786552848288152973e+00 1.000000000000000000e+00
3.679766792979357604e+00 6.831458765854353743e+00 1.000000000000000000e+00
4.035076539419895525e+00 5.686051459998439306e+00 1.000000000000000000e+00
5.064280019095463103e+00 3.922255222070694103e+00 1.000000000000000000e+00
-4.729543174220161461e+00 4.949761890550862908e+00 2.000000000000000000e+00
9.154021177020741362e-01 3.287511096596844595e-01 0.000000000000000000e+00
-5.763259156542517303e+00 3.195117899335480960e+00 2.000000000000000000e+00
-2.453881160028704989e-01 -7.537361643574895798e-01 0.000000000000000000e+00
4.751035851520926556e+00 5.971570950954355084e+00 1.000000000000000000e+00
3.993982618500298010e+00 3.785811387212267842e+00 1.000000000000000000e+00
-4.465149520670210759e-01 8.563987943234723232e-01 0.000000000000000000e+00
9.965136508764121936e-02 -5.034756541161992116e-01 0.000000000000000000e+00
6.266911149186622509e+00 4.292330534381219032e+00 1.000000000000000000e+00
6.586016816145352060e+00 3.762184501173150952e+00 1.000000000000000000e+00
4.980983792097311458e+00 3.997470635362191160e+00 1.000000000000000000e+00
-9.746816702273214394e-01 7.870846037424520381e-01 0.000000000000000000e+00
-5.592393924238868941e+00 4.136009230320183860e+00 2.000000000000000000e+00
4.525054688839043493e+00 4.346670767426288329e+00 1.000000000000000000e+00
-5.062679097273171891e+00 5.955142320501238373e+00 2.000000000000000000e+00
4.174502803207488455e+00 4.678614158347006224e+00 1.000000000000000000e+00
-2.341533747233359719e-01 -2.341369569491805469e-01 0.000000000000000000e+00
3.296617560644845568e+00 4.944452301103381409e+00 1.000000000000000000e+00
4.177779604433568217e+00 5.243687211491912414e+00 1.000000000000000000e+00
-1.724917832513032767e+00 -5.622875292409726944e-01 0.000000000000000000e+00
5.113456642460900183e-03 -2.345871333751474164e-01 0.000000000000000000e+00
1.579212815507391454e+00 7.674347291529087789e-01 0.000000000000000000e+00
1.731809258511819993e-01 3.853173797288367841e-01 0.000000000000000000e+00
5.045571839903813860e+00 4.348399652394182802e+00 1.000000000000000000e+00
-8.838574362011329955e-01 1.537251059455279067e-01 0.000000000000000000e+00
7.189802933217672276e+00 4.191701714644848309e+00 1.000000000000000000e+00
5.686260190374513357e+00 3.387284128810348349e+00 1.000000000000000000e+00
-4.423443036944233242e+00 5.311250154543536439e+00 2.000000000000000000e+00
3.816741487334224914e+00 2.960767822239899427e+00 1.000000000000000000e+00
8.225449121031890298e-01 -1.220843649971022238e+00 0.000000000000000000e+00
-5.875618253384757850e+00 3.617200269035663496e+00 2.000000000000000000e+00
4.269633368282863550e+00 5.216458589581974614e+00 1.000000000000000000e+00
-6.017066122293969199e-01 1.852278184508937775e+00 0.000000000000000000e+00
4.410635243055788024e+00 5.849602097021024960e+00 1.000000000000000000e+00
-9.905363251306883443e-01 -5.662977296027719154e-01 0.000000000000000000e+00
-5.297602037670388064e-01 5.132674331133560974e-01 0.000000000000000000e+00
-5.530257618372441009e+00 4.207127167737655604e+00 2.000000000000000000e+00
1.865774511144756564e+00 4.738329209117875251e-01 0.000000000000000000e+00
3.312634314035639571e-01 9.755451271223591903e-01 0.000000000000000000e+00
-3.355032286498716321e+00 4.750963960443622014e+00 2.000000000000000000e+00
2.088635950047554035e-01 -1.959670123879775572e+00 0.000000000000000000e+00
-1.918771215299041488e+00 -2.651387544921687822e-02 0.000000000000000000e+00
-3.312858364927435240e+00 5.881639756949450515e+00 2.000000000000000000e+00
2.766907993300190549e-01 8.271832490360238044e-01 0.000000000000000000e+00
-5.443827245251826596e-01 1.109225897098660846e-01 0.000000000000000000e+00
-3.035274867083610495e+00 5.035263551971728369e+00 2.000000000000000000e+00
