4.967141530112326731e-01 -1.382643011711846559e-01 0.000000000000000000e+00
6.476885381006924902e-01 1.523029856408025351e+00 0.000000000000000000e+00
-2.341533747233359719e-01 -2.341369569491805469e-01 0.000000000000000000e+00
1.579212815507391454e+00 7.674347291529087789e-01 0.000000000000000000e+00
-4.694743859349521098e-01 5.425600435859646575e-01 0.000000000000000000e+00
-4.634176928124622563e-01 -4.657297535702568658e-01 0.000000000000000000e+00
2.419622715660341150e-01 -1.913280244657797891e+00 0.000000000000000000e+00
-1.724917832513032767e+00 -5.622875292409726944e-01 0.000000000000000000e+00
-1.012831120334423796e+00 3.142473325952738761e-01 0.000000000000000000e+00
-9.080240755212111159e-01 -1.412303701335291706e+00 0.000000000000000000e+00
1.465648768921554046e+00 -2.257763004865356582e-01 0.000000000000000000e+00
6.752820468792383735e-02 -1.424748186213456780e+00 0.000000000000000000e+00
-5.443827245251826596e-01 1.109225897098660846e-01 0.000000000000000000e+00
-1.150993577422302794e+00 3.756980183456719580e-01 0.000000000000000000e+00
-6.006386899188049799e-01 -2.916937497932767798e-01 0.000000000000000000e+00
-6.017066122293969199e-01 1.852278184508937775e+00 0.000000000000000000e+00
-1.349722473793391400e-02 -1.057710928955899909e+00 0.000000000000000000e+00
8.225449121031890298e-01 -1.220843649971022238e+00 0.000000000000000000e+00
2.088635950047554035e-01 -1.959670123879775572e+00 0.000000000000000000e+00
-1.328186048898430505e+00 1.968612358691235187e-01 0.000000000000000000e+00
7.384665799954104326e-01 1.713682811899704950e-01 0.000000000000000000e+00
-1.156482823882405281e-01 -3.011036955892887890e-01 0.000000000000000000e+00
-1.478521990367427374e+00 -7.198442083947086401e-01 0.000000000000000000e+00
-4.606387709597875024e-01 1.057122226218915717e+00 0.000000000000000000e+00
3.436182895684614103e-01 -1.763040155362733952e+00 0.000000000000000000e+00
3.240839693947950018e-01 -3.850822804163165358e-01 0.000000000000000000e+00
-6.769220003059587265e-01 6.116762888408678878e-01 0.000000000000000000e+00
1.030999522495950949e+00 9.312801191161985681e-01 0.000000000000000000e+00
-8.392175232226385395e-01 -3.092123758512145826e-01 0.000000000000000000e+00
3.312634314035639571e-01 9.755451271223591903e-01 0.000000000000000000e+00
-4.791742378452899520e-01 -1.856589766638171157e-01 0.000000000000000000e+00
-1.106334974006028204e+00 -1.196206624080670800e+00 0.000000000000000000e+00
8.125258223941980162e-01 1.356240028570822931e+00 0.000000000000000000e+00
-7.201012158033384680e-02 1.003532897892024156e+00 0.000000000000000000e+00
3.616360250476341465e-01 -6.451197546051242737e-01 0.000000000000000000e+00
3.613956055084139307e-01 1.538036566465969202e+00 0.000000000000000000e+00
-3.582603910995153101e-02 1.564643655814005996e+00 0.000000000000000000e+00
-2.619745104089744370e+00 8.219025043752238302e-01 0.000000000000000000e+00
8.704706823817133510e-02 -2.990073504658678494e-01 0.000000000000000000e+00
9.176077653550229751e-02 -1.987568914600892800e+00 0.000000000000000000e+00
-2.196718878375119310e-01 3.571125715117464128e-01 0.000000000000000000e+00
1.477894044741516089e+00 -5.182702182736473873e-01 0.000000000000000000e+00
